fraudulent,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,located_in_US,low_required_education,money_in_title,money_in_description,consecutive_punctuation,des_avg_sent_length,has_no_company_profile,has_short_company_profile,has_short_description,has_short_requirements
0,169,153,55,5,1,1,1,1,1.0,0.0,0.0,0,10.909090909090908,0,0,0,0
1,0,62,47,13,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,0
1,0,347,54,0,0,0,0,1,1.0,0.0,0.0,0,47.75,1,1,0,0
0,30,31,147,47,1,1,1,0,0.0,0.0,0.0,0,11.333333333333334,0,0,0,0
0,0,39,65,7,0,0,1,0,0.0,0.0,0.0,0,71.0,1,1,0,0
1,0,67,43,19,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,0
1,0,110,30,2,0,0,0,0,0.0,0.0,1.0,0,32.45454545454545,1,1,0,0
1,0,125,70,0,0,0,0,1,1.0,0.0,0.0,0,11.727272727272727,1,1,0,0
1,0,67,18,0,0,0,0,0,0.0,0.0,0.0,0,14.75,1,1,0,0
1,0,247,70,0,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,0
1,0,40,96,0,0,0,0,0,0.0,0.0,0.0,0,14.894736842105264,1,1,0,0
1,77,18,6,0,1,1,0,1,0.0,0.0,0.0,0,39.0,0,0,0,1
0,29,147,37,47,1,1,0,0,0.0,0.0,1.0,0,27.235294117647058,0,0,0,0
0,0,60,57,6,0,0,0,0,0.0,0.0,0.0,0,22.285714285714285,1,1,0,0
0,118,131,159,0,1,1,0,0,0.0,0.0,0.0,0,25.615384615384617,0,0,0,0
1,0,36,54,58,0,0,0,0,0.0,0.0,0.0,0,15.5,1,1,0,0
1,0,347,54,0,0,0,0,0,0.0,0.0,0.0,0,37.166666666666664,1,1,0,0
0,0,161,111,68,1,1,1,1,0.0,0.0,1.0,0,24.0,1,1,0,0
0,10,238,62,14,1,1,1,1,0.0,0.0,0.0,0,22.444444444444443,0,0,0,0
1,0,185,0,0,0,0,0,1,0.0,0.0,0.0,0,18.0,1,1,0,1
0,75,99,30,0,1,1,0,1,0.0,0.0,0.0,0,12.705882352941176,0,0,0,0
1,111,139,95,70,1,1,1,0,0.0,0.0,0.0,0,41.0,0,0,0,0
0,41,151,96,0,1,1,0,1,0.0,0.0,1.0,0,21.5,0,0,0,0
0,73,207,79,107,1,1,0,0,0.0,0.0,0.0,0,13.416666666666666,0,0,0,0
1,0,146,0,0,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,1
0,73,189,64,13,1,1,1,1,0.0,0.0,0.0,0,24.25,0,0,0,0
1,0,219,36,68,0,0,0,1,0.0,0.0,1.0,0,18.5,1,1,0,0
1,0,33,83,56,0,0,0,1,0.0,0.0,0.0,0,14.0,1,1,0,0
1,79,76,79,0,1,1,1,1,0.0,0.0,0.0,0,13.4,0,0,0,0
0,58,58,25,32,1,1,0,0,0.0,0.0,0.0,0,21.0,0,0,0,0
1,125,392,64,0,1,1,1,1,0.0,0.0,1.0,0,54.0,0,0,0,0
1,0,112,6,0,0,0,0,1,0.0,0.0,1.0,0,18.571428571428573,1,1,0,1
0,0,31,119,119,0,0,0,0,1.0,0.0,0.0,0,20.571428571428573,1,1,0,0
1,146,217,164,64,1,1,1,1,1.0,0.0,0.0,0,29.333333333333332,0,0,0,0
0,82,157,48,147,1,1,0,1,0.0,0.0,1.0,0,19.0,0,0,0,0
0,25,51,0,0,0,0,0,1,0.0,0.0,0.0,0,12.166666666666666,0,0,0,1
0,77,86,5,0,1,1,0,0,0.0,0.0,0.0,0,23.083333333333332,0,0,0,1
0,0,116,52,32,1,1,1,1,0.0,0.0,0.0,0,11.833333333333334,1,1,0,0
1,0,67,18,0,0,0,0,1,0.0,0.0,0.0,0,11.333333333333334,1,1,0,0
0,216,178,152,57,1,1,1,0,0.0,0.0,0.0,0,55.0,0,0,0,0
1,125,146,101,0,1,1,1,1,0.0,0.0,1.0,0,18.5,0,0,0,0
1,87,19,10,3,1,1,0,0,0.0,0.0,0.0,0,13.75,0,0,0,0
0,10,43,16,3,1,1,1,0,0.0,0.0,0.0,0,27.333333333333332,0,0,0,0
0,36,61,159,9,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,71,110,20,0,0,0,0,0.0,0.0,1.0,0,13.75,1,1,0,0
0,93,427,126,53,1,1,1,0,0.0,0.0,0.0,0,11.333333333333334,0,0,0,0
0,25,87,0,0,0,0,0,1,0.0,0.0,0.0,0,96.75,0,0,0,1
1,0,29,9,20,0,0,1,0,0.0,0.0,0.0,0,14.714285714285714,1,1,0,1
1,0,154,0,0,0,0,0,0,0.0,0.0,0.0,0,35.333333333333336,1,1,0,1
0,0,93,274,0,0,0,0,0,0.0,0.0,1.0,0,23.272727272727273,1,1,0,0
1,125,127,68,0,1,1,1,1,0.0,0.0,0.0,0,11.0,0,0,0,0
1,125,253,55,87,1,1,1,1,0.0,0.0,0.0,0,15.625,0,0,0,0
0,41,39,0,0,1,1,1,1,1.0,0.0,0.0,0,30.8,0,0,0,1
1,0,224,0,0,0,0,0,1,0.0,0.0,1.0,0,9.0,1,1,0,1
0,10,43,16,3,1,1,1,1,1.0,0.0,0.0,0,39.25,0,0,0,0
1,0,152,0,0,0,0,0,0,0.0,0.0,0.0,0,17.4,1,1,0,1
1,125,217,164,44,1,1,1,1,0.0,0.0,0.0,0,11.071428571428571,0,0,0,0
0,53,59,23,28,1,1,0,0,0.0,0.0,0.0,0,17.714285714285715,0,0,0,0
1,0,88,0,0,0,0,0,1,0.0,0.0,0.0,0,28.428571428571427,1,1,0,1
1,0,68,17,54,0,0,0,0,0.0,0.0,0.0,0,15.038461538461538,1,1,0,0
1,0,88,0,0,0,0,0,0,0.0,0.0,0.0,0,7.75,1,1,0,1
0,134,184,101,64,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
0,68,88,65,61,1,1,1,1,0.0,0.0,0.0,0,19.428571428571427,0,0,0,0
0,35,117,116,34,1,1,1,0,1.0,0.0,0.0,0,16.5,0,0,0,0
0,240,81,45,0,1,1,1,1,0.0,0.0,0.0,0,14.0,0,0,0,0
1,84,145,8,4,1,1,1,1,0.0,0.0,0.0,0,15.9,0,0,0,1
1,87,16,14,3,1,1,0,1,0.0,0.0,0.0,0,7.838709677419355,0,0,0,0
1,0,115,220,0,0,0,0,1,0.0,0.0,0.0,0,17.565217391304348,1,1,0,0
0,163,68,311,88,1,1,1,1,0.0,0.0,0.0,0,25.625,0,0,0,0
0,83,170,72,0,1,1,1,1,0.0,0.0,0.0,0,10.894736842105264,0,0,0,0
1,0,46,0,0,0,0,0,1,1.0,0.0,0.0,0,30.22222222222222,1,1,0,1
1,0,48,203,10,0,0,1,1,1.0,0.0,0.0,0,16.53846153846154,1,1,0,0
0,18,93,33,0,1,1,0,1,0.0,0.0,0.0,0,12.666666666666666,0,0,0,0
1,0,185,0,0,0,0,0,1,0.0,0.0,0.0,0,28.25,1,1,0,1
1,0,58,81,2,0,0,0,1,0.0,0.0,0.0,0,13.5,1,1,0,0
0,125,50,52,40,1,1,0,0,0.0,0.0,0.0,0,16.666666666666668,0,0,0,0
1,0,57,3,0,0,0,0,1,0.0,0.0,0.0,0,24.0,1,1,0,1
1,0,30,83,0,0,0,0,0,0.0,0.0,0.0,0,22.166666666666668,1,1,0,0
0,10,35,20,3,1,1,1,1,0.0,0.0,0.0,0,17.333333333333332,0,0,0,0
0,88,133,96,39,1,1,0,1,0.0,0.0,0.0,0,12.0,0,0,0,0
1,0,68,17,54,0,0,0,1,0.0,0.0,0.0,0,13.75,1,1,0,0
0,269,127,85,30,1,1,1,1,0.0,0.0,0.0,0,22.5,0,0,0,0
0,35,69,71,36,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
0,57,230,146,15,1,1,0,1,0.0,0.0,0.0,0,18.0,0,0,0,0
0,44,217,53,0,1,1,1,0,0.0,0.0,0.0,0,20.9,0,0,0,0
0,74,39,195,0,1,1,1,0,0.0,0.0,0.0,0,44.0,0,0,0,0
0,86,40,21,15,1,1,1,0,0.0,0.0,0.0,0,15.5,0,0,0,0
0,38,83,46,17,1,1,1,0,1.0,0.0,0.0,0,39.666666666666664,0,0,0,0
0,124,196,47,67,1,1,0,1,0.0,0.0,0.0,0,14.11111111111111,0,0,0,0
1,0,76,0,0,0,0,0,1,1.0,0.0,0.0,0,10.615384615384615,1,1,0,1
1,0,50,221,9,0,0,1,1,0.0,0.0,0.0,0,19.4,1,1,0,0
0,78,188,89,0,1,1,0,1,0.0,0.0,0.0,0,11.0,0,0,0,0
0,25,282,0,0,0,0,0,0,0.0,0.0,0.0,0,13.142857142857142,0,0,0,1
1,0,226,90,0,0,0,0,1,0.0,0.0,0.0,0,11.636363636363637,1,1,0,0
0,0,156,51,22,0,0,0,1,0.0,0.0,0.0,0,33.25,1,1,0,0
1,0,89,3,3,0,0,0,0,0.0,0.0,0.0,0,12.333333333333334,1,1,0,1
1,41,250,315,0,1,1,0,0,0.0,0.0,0.0,0,11.666666666666666,0,0,0,0
0,92,95,55,7,1,1,0,1,0.0,0.0,0.0,0,19.666666666666668,0,0,0,0
0,37,84,156,0,1,1,0,1,0.0,0.0,0.0,0,61.0,0,0,0,0
0,0,78,67,0,1,1,1,0,0.0,0.0,0.0,0,8.8,1,1,0,0
0,77,97,0,0,1,1,0,1,0.0,0.0,1.0,0,11.5,0,0,0,1
0,79,135,97,75,1,1,0,1,0.0,0.0,0.0,0,27.25,0,0,0,0
0,0,44,134,82,1,1,0,0,0.0,0.0,0.0,0,13.0,1,1,0,0
0,31,258,0,13,1,1,0,1,0.0,0.0,0.0,0,18.5,0,0,0,1
1,157,63,12,0,1,1,1,1,1.0,0.0,0.0,0,40.333333333333336,0,0,0,0
1,38,25,216,0,1,1,0,0,0.0,0.0,0.0,0,18.285714285714285,0,0,0,0
0,75,139,216,0,1,1,1,0,0.0,0.0,0.0,0,57.0,0,0,0,0
0,131,149,126,82,1,1,0,0,0.0,0.0,0.0,0,6.333333333333333,0,0,0,0
1,49,135,18,8,1,1,0,0,0.0,0.0,0.0,0,11.090909090909092,0,0,0,0
0,10,43,16,3,1,1,1,0,1.0,0.0,0.0,0,10.166666666666666,0,0,0,0
1,0,45,14,53,0,0,0,1,1.0,0.0,0.0,0,35.666666666666664,1,1,0,0
0,78,177,78,0,1,1,0,1,0.0,0.0,1.0,0,19.0,0,0,0,0
0,78,150,82,0,1,1,0,0,0.0,0.0,0.0,0,16.0,0,0,0,0
1,125,253,55,87,1,1,1,1,0.0,0.0,0.0,0,7.5,0,0,0,0
0,82,220,65,70,1,1,0,1,1.0,0.0,0.0,0,29.333333333333332,0,0,0,0
1,0,68,17,54,0,0,0,1,0.0,0.0,0.0,0,18.636363636363637,1,1,0,0
1,0,349,74,0,0,0,0,1,1.0,0.0,0.0,0,10.615384615384615,1,1,0,0
0,0,110,0,0,0,0,0,1,0.0,0.0,1.0,0,23.0,1,1,0,1
1,0,335,0,0,0,0,0,0,0.0,0.0,0.0,0,13.181818181818182,1,1,0,1
0,124,161,26,70,1,1,0,1,0.0,0.0,0.0,0,40.333333333333336,0,0,0,0
1,0,184,0,0,0,0,0,0,0.0,0.0,0.0,0,60.0,1,1,0,1
1,0,41,0,0,0,0,0,1,0.0,0.0,0.0,0,60.5,1,1,0,1
0,112,50,21,0,1,1,1,1,0.0,0.0,0.0,0,12.15,0,0,0,0
0,78,130,68,0,1,1,0,0,1.0,0.0,0.0,0,9.833333333333334,0,0,0,0
1,84,178,30,32,1,1,1,0,0.0,0.0,0.0,0,8.272727272727273,0,0,0,0
1,46,50,90,38,0,0,1,1,0.0,0.0,0.0,0,17.833333333333332,0,0,0,0
1,46,50,90,38,0,0,1,1,0.0,0.0,0.0,0,35.4,0,0,0,0
0,25,106,0,0,0,0,0,0,0.0,0.0,0.0,0,10.666666666666666,0,0,0,1
0,42,26,95,62,1,1,1,0,0.0,0.0,0.0,0,16.0,0,0,0,0
1,0,81,0,0,0,0,0,1,0.0,0.0,0.0,0,20.0,1,1,0,1
0,81,17,133,8,1,1,0,1,0.0,0.0,0.0,0,9.0,0,0,0,0
1,0,401,144,0,0,0,0,1,0.0,0.0,0.0,0,6.333333333333333,1,1,0,0
0,98,174,106,5,1,1,1,1,0.0,0.0,1.0,0,23.0,0,0,0,0
1,111,111,13,5,1,1,0,1,0.0,0.0,1.0,0,23.0,0,0,0,0
1,0,139,32,14,0,0,0,1,0.0,0.0,0.0,0,33.0,1,1,0,0
0,247,114,282,0,1,1,1,0,0.0,0.0,0.0,0,12.142857142857142,0,0,0,0
0,25,78,0,0,0,0,0,0,0.0,0.0,0.0,0,14.5,0,0,0,1
0,71,75,78,0,1,1,0,1,1.0,0.0,0.0,0,7.857142857142857,0,0,0,0
1,0,58,81,2,0,0,0,1,0.0,0.0,1.0,0,12.307692307692308,1,1,0,0
1,0,83,39,18,0,0,0,0,0.0,0.0,0.0,0,17.8,1,1,0,0
0,93,147,0,0,1,1,1,1,0.0,0.0,1.0,0,23.0,0,0,0,1
0,21,150,18,0,1,1,1,1,1.0,0.0,0.0,0,38.25,0,0,0,0
0,58,110,75,32,1,1,1,1,1.0,0.0,0.0,0,29.25,0,0,0,0
0,61,32,53,89,1,1,1,1,1.0,0.0,0.0,0,43.666666666666664,0,0,0,0
0,201,186,235,0,1,1,0,1,0.0,0.0,0.0,0,11.4,0,0,0,0
0,31,204,52,50,1,1,1,0,0.0,0.0,0.0,0,19.642857142857142,0,0,0,0
0,156,231,0,0,1,1,0,1,0.0,0.0,0.0,0,29.285714285714285,0,0,0,1
1,0,129,0,130,0,0,0,1,0.0,0.0,0.0,0,15.142857142857142,1,1,0,1
1,0,231,91,0,0,0,0,0,0.0,0.0,0.0,0,16.583333333333332,1,1,0,0
0,88,82,37,95,1,1,1,1,0.0,0.0,0.0,0,16.5,0,0,0,0
1,0,40,96,0,0,0,0,1,1.0,0.0,0.0,0,42.666666666666664,1,1,0,0
0,0,20,0,7,0,0,1,1,1.0,0.0,0.0,0,46.333333333333336,1,1,0,1
1,0,215,22,25,0,0,1,0,0.0,0.0,0.0,0,8.1875,1,1,0,0
1,0,68,17,54,0,0,0,0,0.0,0.0,0.0,0,11.125,1,1,0,0
1,0,57,3,0,0,0,0,0,0.0,0.0,0.0,0,13.0,1,1,0,1
0,63,203,50,111,1,1,0,0,0.0,0.0,0.0,0,10.625,0,0,0,0
0,86,284,139,0,1,1,1,1,0.0,0.0,0.0,0,18.1,0,0,0,0
0,15,86,103,4,1,1,0,1,0.0,0.0,0.0,0,38.4,0,0,0,0
0,18,388,89,35,1,1,0,1,0.0,0.0,1.0,0,23.0,0,0,0,0
1,0,137,3,10,0,0,0,0,0.0,0.0,0.0,0,12.666666666666666,1,1,0,1
1,0,84,35,20,0,0,0,0,0.0,0.0,0.0,0,19.0,1,1,0,0
0,11,131,22,35,1,1,1,0,0.0,0.0,0.0,0,14.714285714285714,0,0,0,0
1,0,251,118,0,0,0,0,1,1.0,0.0,0.0,0,19.166666666666668,1,1,0,0
1,111,303,43,65,1,1,1,0,0.0,0.0,0.0,0,8.692307692307692,0,0,0,0
0,82,153,56,147,1,1,1,1,0.0,0.0,0.0,0,21.53846153846154,0,0,0,0
1,41,285,314,0,1,1,0,0,0.0,0.0,0.0,0,12.571428571428571,0,0,0,0
1,0,19,7,8,0,0,0,1,1.0,0.0,0.0,0,16.846153846153847,1,1,0,1
1,0,58,81,2,0,0,0,1,0.0,0.0,0.0,0,17.434782608695652,1,1,0,0
0,198,28,461,0,1,1,1,1,0.0,0.0,0.0,0,8.333333333333334,0,0,0,0
0,78,85,83,0,1,1,0,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,215,22,25,0,0,0,1,0.0,0.0,0.0,0,7.5,1,1,0,0
0,53,119,32,45,1,1,0,0,0.0,0.0,0.0,0,12.625,0,0,0,0
0,86,81,90,178,1,1,1,1,0.0,0.0,0.0,0,19.272727272727273,0,0,0,0
1,0,239,0,0,0,0,0,1,1.0,0.0,0.0,0,19.923076923076923,1,1,0,1
1,0,222,0,0,0,0,0,1,0.0,0.0,1.0,0,15.714285714285714,1,1,0,1
1,81,93,88,0,1,1,0,1,1.0,0.0,0.0,0,37.5,0,0,0,0
1,0,67,18,0,0,0,0,1,0.0,0.0,0.0,0,14.166666666666666,1,1,0,0
1,0,424,166,135,0,0,1,1,0.0,0.0,0.0,0,16.772727272727273,1,1,0,0
0,117,312,0,0,1,1,1,0,0.0,0.0,0.0,0,18.166666666666668,0,0,0,1
0,55,52,115,54,1,1,1,0,0.0,0.0,0.0,0,28.333333333333332,0,0,0,0
0,0,42,28,0,0,0,0,0,0.0,0.0,0.0,0,7.0,1,1,0,0
0,75,72,31,46,1,1,1,0,0.0,0.0,0.0,0,13.714285714285714,0,0,0,0
1,0,360,19,0,0,0,0,0,0.0,0.0,0.0,0,16.0,1,1,0,0
1,0,103,41,17,0,0,0,1,1.0,0.0,0.0,0,38.5,1,1,0,0
1,0,47,26,9,0,0,0,1,0.0,0.0,0.0,0,35.285714285714285,1,1,0,0
1,0,335,0,0,0,0,0,0,1.0,0.0,0.0,0,16.4,1,1,0,1
1,0,16,39,25,0,0,1,1,1.0,0.0,0.0,0,9.444444444444445,1,1,0,0
0,121,156,87,0,1,1,1,0,0.0,0.0,0.0,0,11.727272727272727,0,0,0,0
1,65,160,88,70,1,1,1,0,0.0,0.0,0.0,0,55.25,0,0,0,0
0,0,59,56,6,0,0,0,1,1.0,0.0,0.0,0,20.5,1,1,0,0
0,126,227,93,47,1,1,1,1,0.0,0.0,0.0,0,15.5,0,0,0,0
1,41,279,39,22,1,1,0,1,1.0,0.0,0.0,0,38.5,0,0,0,0
1,132,80,44,24,0,0,0,1,1.0,0.0,0.0,0,37.5,0,0,0,0
1,0,88,0,0,0,0,0,0,0.0,0.0,0.0,0,9.75,1,1,0,1
0,0,132,132,0,0,0,0,1,0.0,0.0,0.0,0,14.666666666666666,1,1,0,0
0,75,271,0,0,1,1,0,0,0.0,0.0,0.0,0,8.692307692307692,0,0,0,1
0,35,66,80,29,1,1,1,0,0.0,0.0,0.0,0,8.0,0,0,0,0
0,63,316,67,111,1,1,0,1,0.0,0.0,0.0,0,16.0,0,0,0,0
1,0,144,0,0,0,0,0,1,0.0,0.0,0.0,0,62.0,1,1,0,1
0,130,180,58,0,1,1,0,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,26,65,35,16,1,1,0,0,0.0,0.0,0.0,0,24.875,0,0,0,0
1,0,490,0,0,0,0,0,1,0.0,0.0,0.0,0,19.75,1,1,0,1
1,0,68,17,54,0,0,0,1,1.0,0.0,0.0,0,10.5,1,1,0,0
0,79,29,29,49,1,1,1,1,1.0,0.0,0.0,0,37.5,0,0,0,0
0,49,134,45,10,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,239,0,0,0,0,0,1,1.0,0.0,0.0,0,59.0,1,1,0,1
1,34,139,65,158,1,1,1,1,0.0,0.0,1.0,0,22.22222222222222,0,0,0,0
1,0,131,50,31,0,0,0,1,0.0,0.0,0.0,0,37.2,1,1,0,0
1,0,236,0,0,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,1
0,25,84,0,0,0,0,0,1,0.0,0.0,0.0,0,13.0,0,0,0,1
1,0,215,22,25,0,0,1,0,0.0,0.0,0.0,0,19.2,1,1,0,0
0,0,256,0,0,0,0,0,1,0.0,0.0,0.0,0,30.0,1,1,0,1
0,44,273,0,29,1,1,0,0,0.0,0.0,0.0,0,19.2,0,0,0,1
1,0,57,3,3,0,0,0,0,0.0,0.0,0.0,0,43.0,1,1,0,1
0,106,365,43,0,1,1,1,1,0.0,0.0,0.0,0,11.5,0,0,0,0
0,140,146,57,0,1,1,0,0,0.0,0.0,0.0,0,17.5,0,0,0,0
1,0,57,3,0,0,0,0,0,0.0,0.0,0.0,0,14.0,1,1,0,1
0,0,213,90,0,0,0,1,1,0.0,0.0,1.0,0,18.5,1,1,0,0
0,25,86,0,0,0,0,0,1,0.0,0.0,0.0,0,9.818181818181818,0,0,0,1
1,112,73,55,24,0,0,0,0,0.0,0.0,0.0,0,6.0,0,0,0,0
1,0,215,22,25,0,0,0,0,0.0,0.0,0.0,0,12.76923076923077,1,1,0,0
0,25,173,174,0,0,0,0,0,0.0,0.0,0.0,0,10.3125,0,0,0,0
0,131,85,106,263,1,1,1,0,1.0,0.0,0.0,0,16.5,0,0,0,0
0,63,259,0,0,0,0,0,0,0.0,0.0,0.0,0,16.666666666666668,0,0,0,1
0,59,40,96,0,1,1,0,1,0.0,0.0,0.0,0,48.2,0,0,0,0
0,0,27,10,0,0,0,0,1,1.0,0.0,0.0,0,13.285714285714286,1,1,0,0
0,130,44,62,0,1,1,0,0,0.0,0.0,0.0,0,11.666666666666666,0,0,0,0
1,0,88,0,0,0,0,0,0,0.0,0.0,0.0,1,4.357142857142857,1,1,0,1
1,0,41,69,10,1,1,1,0,0.0,0.0,0.0,0,13.222222222222221,1,1,0,0
1,0,114,0,0,0,0,0,1,0.0,0.0,0.0,0,15.375,1,1,0,1
0,77,61,11,3,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,221,68,22,0,0,0,0,0.0,0.0,0.0,0,8.7,1,1,0,0
0,146,89,76,44,1,1,1,1,0.0,0.0,0.0,0,50.5,0,0,0,0
1,75,59,28,31,1,1,0,1,0.0,0.0,0.0,0,35.833333333333336,0,0,0,0
1,63,270,77,220,1,1,0,1,0.0,0.0,1.0,0,17.142857142857142,0,0,0,0
0,0,218,141,113,1,1,1,1,0.0,0.0,0.0,0,13.090909090909092,1,1,0,0
0,78,148,139,0,1,1,0,1,0.0,0.0,0.0,0,64.0,0,0,0,0
1,36,392,64,0,1,1,1,1,0.0,0.0,0.0,0,8.0,0,0,0,0
0,115,129,102,0,1,1,0,0,0.0,0.0,0.0,0,19.0,0,0,0,0
1,0,223,35,0,0,0,0,1,1.0,0.0,0.0,0,23.0,1,1,0,0
0,69,240,90,49,1,1,0,1,0.0,0.0,0.0,0,28.0,0,0,0,0
0,28,55,36,32,1,1,1,1,0.0,0.0,1.0,0,19.5,0,0,0,0
1,75,59,28,31,1,1,0,1,1.0,0.0,0.0,0,11.75,0,0,0,0
1,0,45,14,53,0,0,0,1,0.0,0.0,0.0,0,16.5,1,1,0,0
1,0,152,0,0,0,0,0,1,0.0,0.0,0.0,0,36.0,1,1,0,1
0,26,140,35,0,1,1,0,0,0.0,0.0,0.0,0,33.0,0,0,0,0
0,127,216,47,31,1,1,1,0,0.0,0.0,0.0,0,7.428571428571429,0,0,0,0
0,0,99,101,0,1,1,0,1,0.0,0.0,1.0,0,21.5,1,1,0,0
1,0,135,0,0,0,0,0,1,1.0,0.0,0.0,0,12.529411764705882,1,1,0,1
0,0,130,4,0,1,1,0,0,0.0,0.0,0.0,0,11.0,1,1,0,1
1,41,307,64,0,1,1,0,1,0.0,0.0,0.0,0,53.0,0,0,0,0
0,0,35,4,5,0,0,0,1,0.0,0.0,1.0,0,19.5,1,1,0,1
1,0,116,75,36,0,0,0,0,1.0,0.0,0.0,0,15.5,1,1,0,0
0,72,153,104,25,1,1,0,0,0.0,0.0,0.0,0,5.857142857142857,0,0,0,0
1,111,510,369,0,1,1,1,0,0.0,0.0,0.0,0,11.0,0,0,0,0
0,130,58,119,0,1,1,0,0,0.0,0.0,0.0,0,15.818181818181818,0,0,0,0
0,135,298,105,59,1,1,1,0,0.0,0.0,0.0,0,21.25,0,0,0,0
0,232,234,30,37,1,1,1,1,1.0,0.0,0.0,0,37.5,0,0,0,0
0,75,125,36,58,1,1,1,1,0.0,0.0,0.0,0,12.5,0,0,0,0
0,65,119,79,0,1,1,0,0,0.0,0.0,0.0,0,22.25,0,0,0,0
1,77,18,6,0,1,1,0,1,0.0,0.0,0.0,0,10.8,0,0,0,1
1,0,91,0,26,0,0,0,1,1.0,0.0,0.0,0,38.5,1,1,0,1
0,0,77,132,33,0,0,1,1,0.0,0.0,1.0,0,14.857142857142858,1,1,0,0
0,56,326,102,0,1,1,0,1,1.0,0.0,0.0,0,75.0,0,0,0,0
0,48,118,58,31,1,1,0,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,154,12,83,0,0,1,1,0.0,0.0,1.0,0,21.5,1,1,0,0
1,0,254,74,0,0,0,0,1,1.0,0.0,0.0,0,24.666666666666668,1,1,0,0
1,34,139,65,158,1,1,1,1,0.0,0.0,0.0,0,19.75,0,0,0,0
0,86,274,158,91,1,1,0,1,0.0,0.0,0.0,0,8.425,0,0,0,0
1,0,335,0,0,0,0,0,1,0.0,0.0,0.0,0,12.303030303030303,1,1,0,1
1,64,467,110,30,1,1,0,0,0.0,0.0,0.0,0,15.4,0,0,0,0
1,49,135,18,8,1,1,0,1,0.0,0.0,1.0,0,19.5,0,0,0,0
1,0,173,47,0,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,0
0,194,312,0,0,1,1,1,1,1.0,0.0,0.0,0,10.875,0,0,0,1
0,54,268,174,42,1,1,1,0,0.0,0.0,0.0,0,22.59090909090909,0,0,0,0
0,10,43,16,3,1,1,1,1,0.0,0.0,0.0,0,16.88888888888889,0,0,0,0
1,0,239,0,0,0,0,0,1,1.0,0.0,0.0,0,24.0,1,1,0,1
1,0,59,3,5,0,0,0,1,0.0,0.0,0.0,0,11.473684210526315,1,1,0,1
1,0,254,74,0,0,0,0,0,1.0,0.0,0.0,0,35.0,1,1,0,0
1,0,105,49,45,0,0,0,1,0.0,0.0,0.0,0,8.909090909090908,1,1,0,0
0,78,258,147,0,1,1,0,1,0.0,0.0,0.0,0,35.833333333333336,0,0,0,0
0,0,94,0,0,0,0,0,0,0.0,0.0,0.0,0,13.5,1,1,0,1
1,0,146,0,0,0,0,0,1,0.0,0.0,0.0,0,13.5,1,1,0,1
0,26,39,7,3,1,1,0,1,0.0,0.0,1.0,0,21.5,0,0,0,1
1,0,124,285,0,0,0,1,1,0.0,0.0,0.0,0,25.692307692307693,1,1,0,0
1,0,81,0,0,0,0,0,1,0.0,0.0,0.0,0,15.8,1,1,0,1
0,89,155,98,96,1,1,0,1,0.0,0.0,0.0,0,18.90909090909091,0,0,0,0
0,10,43,16,3,1,1,1,1,0.0,0.0,0.0,0,8.0,0,0,0,0
1,0,153,28,11,0,0,1,1,0.0,0.0,1.0,0,21.5,1,1,0,0
0,63,99,50,41,1,1,1,1,0.0,0.0,1.0,0,23.0,0,0,0,0
1,0,46,47,18,0,0,1,0,0.0,0.0,0.0,0,14.4,1,1,0,0
0,130,64,68,0,1,1,0,0,0.0,0.0,0.0,0,14.833333333333334,0,0,0,0
1,0,215,22,25,0,0,1,1,0.0,0.0,1.0,0,23.0,1,1,0,0
1,0,55,4,0,0,0,0,0,0.0,0.0,0.0,0,13.428571428571429,1,1,0,1
1,0,60,116,26,0,0,0,1,1.0,0.0,0.0,0,36.8,1,1,0,0
0,0,101,196,17,0,0,1,1,0.0,0.0,0.0,0,85.0,1,1,0,0
0,51,256,166,0,1,1,1,1,0.0,0.0,0.0,0,17.5,0,0,0,0
0,125,211,0,0,1,1,0,1,1.0,0.0,0.0,0,41.25,0,0,0,1
0,125,159,48,42,1,1,1,0,1.0,0.0,0.0,0,47.75,0,0,0,0
0,117,427,145,0,1,1,0,1,0.0,0.0,0.0,0,20.77777777777778,0,0,0,0
0,0,362,216,5,0,0,0,1,1.0,0.0,0.0,0,48.833333333333336,1,1,0,0
0,42,109,0,0,1,1,1,1,0.0,0.0,0.0,0,12.066666666666666,0,0,0,1
1,0,88,0,0,0,0,0,1,0.0,0.0,0.0,0,14.6,1,1,0,1
1,125,392,64,0,1,1,1,1,0.0,0.0,0.0,0,22.857142857142858,0,0,0,0
